transaction_amt,transaction_hr,payment_mtd,product_cat,product_qty,customer_age,customer_dev,account_days
155.1,1,bank transfer,electronics,5,52,desktop,48
280.89,19,PayPal,electronics,1,30,mobile,100
99.06,19,bank transfer,clothing,2,31,tablet,84
128.26,16,debit card,home & garden,3,30,mobile,174
53.6,6,debit card,toys & games,4,48,tablet,152
84.75,23,debit card,toys & games,5,20,mobile,97
115.98,5,bank transfer,toys & games,3,37,tablet,176
118.81,23,debit card,toys & games,4,30,tablet,142
168.83,9,bank transfer,electronics,3,30,desktop,158
209.29,8,credit card,electronics,1,41,desktop,85
11.07,15,debit card,home & garden,3,31,tablet,197
133.31,14,debit card,toys & games,5,29,mobile,119
94.36,9,debit card,toys & games,2,43,mobile,126
29.91,15,credit card,health & beauty,2,32,tablet,341
113.66,12,debit card,home & garden,2,42,tablet,2
166.58,17,bank transfer,home & garden,5,33,desktop,276
15.66,17,credit card,electronics,2,16,mobile,354
139.56,6,PayPal,electronics,5,43,mobile,304
518.69,11,bank transfer,health & beauty,4,35,desktop,263
181.54,4,debit card,electronics,1,17,desktop,109
21.9,4,credit card,health & beauty,5,40,desktop,344
37.17,19,credit card,clothing,4,43,tablet,9
213.87,21,credit card,health & beauty,2,30,desktop,141
32.74,19,debit card,health & beauty,5,26,tablet,5
191.12,18,credit card,clothing,4,33,tablet,296
78.88,3,bank transfer,home & garden,5,46,desktop,30
184.78,11,credit card,electronics,5,36,tablet,295
253.16,21,bank transfer,health & beauty,5,45,desktop,187
91.56,9,credit card,health & beauty,2,49,tablet,4
29.75,9,bank transfer,toys & games,2,38,mobile,305
190.1,10,bank transfer,health & beauty,4,34,mobile,13
29.34,17,PayPal,health & beauty,4,37,mobile,47
18.18,1,bank transfer,health & beauty,3,15,desktop,93
83.46,22,credit card,electronics,5,26,mobile,331
246.09,4,credit card,toys & games,2,26,desktop,66
128.4,7,PayPal,health & beauty,4,38,tablet,118
32.22,22,bank transfer,clothing,5,51,tablet,118
41.19,17,credit card,toys & games,5,28,desktop,359
156.1,0,PayPal,electronics,3,43,mobile,347
60.16,19,bank transfer,home & garden,2,30,desktop,361
77.61,20,bank transfer,toys & games,3,39,tablet,7
121.52,6,bank transfer,toys & games,4,26,mobile,72
80.53,18,PayPal,electronics,3,25,mobile,354
92.9,1,bank transfer,toys & games,3,11,tablet,242
109.5,8,credit card,home & garden,2,17,mobile,349
39.24,20,credit card,electronics,2,31,tablet,248
99.32,3,debit card,toys & games,4,45,tablet,235
22.17,12,debit card,electronics,5,34,tablet,116
148.13,16,credit card,home & garden,5,24,tablet,244
54.28,22,PayPal,electronics,1,20,tablet,222
475.58,1,debit card,electronics,3,32,desktop,111
166.98,9,credit card,toys & games,5,33,tablet,119
148.59,8,bank transfer,clothing,5,54,mobile,243
664.69,11,debit card,electronics,2,29,desktop,121
197.6,20,bank transfer,health & beauty,5,21,mobile,84
91.52,19,credit card,health & beauty,2,17,mobile,362
151.87,14,credit card,electronics,3,38,tablet,196
12.06,14,bank transfer,toys & games,2,26,mobile,153
107.2,18,debit card,health & beauty,5,41,desktop,135
143.95,14,debit card,electronics,4,39,tablet,65
172.79,6,bank transfer,electronics,2,33,tablet,114
48.15,7,PayPal,health & beauty,5,30,tablet,148
112.83,19,debit card,toys & games,5,47,tablet,11
324.23,11,bank transfer,electronics,2,28,desktop,349
179.3,3,credit card,toys & games,3,24,tablet,140
239.78,10,PayPal,health & beauty,5,44,desktop,35
68.38,5,credit card,electronics,3,28,mobile,19
59.62,7,debit card,toys & games,3,19,desktop,263
19.61,10,credit card,home & garden,3,27,tablet,152
201.54,11,credit card,clothing,5,31,desktop,262
119.44,17,bank transfer,toys & games,5,19,desktop,250
12.35,6,debit card,home & garden,2,8,mobile,24
349.47,22,bank transfer,electronics,5,26,tablet,41
14.27,3,debit card,electronics,5,30,tablet,39
231.66,1,bank transfer,toys & games,5,38,desktop,54
63.65,20,credit card,electronics,5,47,desktop,139
37.89,6,bank transfer,toys & games,2,31,tablet,324
155.45,18,debit card,health & beauty,5,43,mobile,27
303.26,14,credit card,electronics,5,40,tablet,61
355.35,0,bank transfer,health & beauty,5,23,mobile,195
27.15,5,bank transfer,home & garden,1,22,desktop,348
64.53,1,bank transfer,health & beauty,5,17,desktop,340
14.23,12,credit card,clothing,5,32,tablet,56
304.07,0,bank transfer,clothing,5,30,mobile,148
37.03,0,debit card,toys & games,4,23,tablet,224
178.33,22,credit card,clothing,3,20,tablet,145
28.63,10,bank transfer,clothing,5,36,desktop,6
27.35,8,debit card,electronics,3,45,desktop,193
16.59,21,credit card,toys & games,5,38,mobile,191
34.8,6,debit card,health & beauty,2,17,mobile,251
118.82,11,debit card,clothing,5,25,desktop,48
16.65,14,credit card,home & garden,3,49,tablet,57
38.26,14,bank transfer,clothing,2,31,mobile,264
15.97,19,PayPal,clothing,4,25,mobile,226
15.09,0,PayPal,electronics,2,29,desktop,303
56.47,14,credit card,home & garden,1,41,desktop,266
1391.2,4,credit card,electronics,5,23,desktop,15
144.86,20,credit card,home & garden,4,26,tablet,360
13.3,22,bank transfer,electronics,5,33,desktop,46
24.41,18,debit card,health & beauty,2,22,desktop,251
105.12,10,bank transfer,toys & games,4,38,tablet,17
92.56,20,credit card,clothing,4,37,tablet,48
611.92,8,bank transfer,electronics,3,32,mobile,40
139.72,9,debit card,electronics,5,29,mobile,43
119.15,6,bank transfer,health & beauty,5,45,mobile,212
93.23,13,credit card,clothing,4,29,desktop,180
112.37,5,PayPal,electronics,5,30,desktop,19
298.91,21,debit card,home & garden,5,50,desktop,150
32.04,0,debit card,toys & games,1,33,tablet,173
55.53,13,debit card,electronics,4,29,tablet,292
205.41,16,bank transfer,toys & games,4,49,desktop,208
1085.87,10,bank transfer,clothing,1,26,desktop,165
130.6,10,bank transfer,clothing,4,36,desktop,187
361.56,22,credit card,electronics,5,22,desktop,70
231.74,17,debit card,electronics,5,44,mobile,204
177.13,15,credit card,home & garden,5,29,desktop,325
69.89,22,bank transfer,clothing,3,51,tablet,204
121.32,15,debit card,home & garden,5,21,desktop,182
26.78,17,credit card,electronics,2,34,mobile,271
195.84,5,PayPal,clothing,3,9,tablet,43
76.19,11,bank transfer,electronics,3,42,tablet,101
47.87,2,PayPal,health & beauty,5,46,desktop,288
110.98,5,credit card,toys & games,4,18,tablet,122
125.4,4,PayPal,toys & games,3,27,desktop,273
54.24,18,bank transfer,home & garden,5,30,desktop,257
70.83,0,credit card,home & garden,3,48,desktop,261
50.35,5,credit card,clothing,4,48,desktop,18
192.47,0,bank transfer,electronics,4,43,mobile,219
190.63,13,bank transfer,clothing,4,26,tablet,169
58.36,7,debit card,toys & games,2,30,mobile,183
450.97,19,bank transfer,health & beauty,2,34,mobile,343
65.47,14,credit card,toys & games,4,41,desktop,86
659.17,5,debit card,clothing,2,32,desktop,174
23.86,7,PayPal,toys & games,5,33,mobile,305
27.75,15,debit card,toys & games,4,20,desktop,292
176.95,4,credit card,toys & games,3,25,mobile,101
110.63,3,credit card,home & garden,3,51,tablet,85
73.89,9,bank transfer,clothing,5,36,desktop,309
78.06,19,debit card,home & garden,3,31,desktop,54
146.48,13,PayPal,electronics,3,50,desktop,194
54.49,12,debit card,clothing,5,25,tablet,8
16.26,0,bank transfer,health & beauty,5,31,desktop,106
131.96,22,debit card,toys & games,3,43,tablet,105
24.45,20,PayPal,toys & games,4,41,mobile,195
94.66,18,bank transfer,toys & games,1,26,desktop,30
10.74,21,credit card,electronics,1,33,tablet,106
345.16,21,PayPal,electronics,5,22,tablet,255
192.28,2,credit card,electronics,5,39,desktop,248
85.38,4,credit card,health & beauty,5,32,tablet,229
137.26,2,bank transfer,electronics,2,47,desktop,61
95.79,4,debit card,health & beauty,4,44,mobile,76
18.87,10,PayPal,electronics,2,35,desktop,115
256.86,8,credit card,toys & games,5,22,desktop,161
115.17,0,bank transfer,clothing,3,49,mobile,152
256.46,11,debit card,toys & games,5,35,desktop,190
180.97,16,debit card,electronics,3,34,tablet,129
204.75,8,credit card,electronics,2,30,desktop,23
40.27,14,bank transfer,home & garden,3,41,mobile,55
13.54,13,bank transfer,clothing,3,32,desktop,155
120.33,18,bank transfer,electronics,2,54,desktop,164
141.66,17,credit card,home & garden,4,47,tablet,196
159.06,7,bank transfer,home & garden,4,47,tablet,193
73.69,23,bank transfer,clothing,3,49,desktop,100
220.36,2,bank transfer,clothing,5,24,tablet,14
84.41,5,PayPal,electronics,5,33,mobile,245
26.97,4,PayPal,health & beauty,5,35,tablet,104
95.58,4,bank transfer,toys & games,5,25,tablet,33
380.74,23,bank transfer,health & beauty,3,18,tablet,326
295.23,12,bank transfer,clothing,3,25,desktop,289
57.21,4,bank transfer,health & beauty,3,27,tablet,224
119.47,5,debit card,electronics,2,36,desktop,260
134.96,22,debit card,home & garden,3,29,tablet,79
1070.53,17,bank transfer,health & beauty,1,32,mobile,138
23.5,1,bank transfer,home & garden,5,22,mobile,271
20.97,18,bank transfer,toys & games,5,32,mobile,173
14.36,5,bank transfer,health & beauty,5,37,mobile,185
82.93,9,bank transfer,toys & games,3,26,tablet,178
129.75,9,credit card,toys & games,2,44,tablet,83
125.26,8,bank transfer,toys & games,3,46,tablet,158
73.82,11,bank transfer,toys & games,1,32,desktop,265
165.37,8,bank transfer,toys & games,3,10,desktop,263
503.22,9,bank transfer,electronics,1,45,tablet,175
287.78,8,debit card,electronics,3,32,desktop,258
67.69,21,credit card,health & beauty,3,32,mobile,224
46.8,16,debit card,home & garden,5,32,desktop,285
228.99,10,bank transfer,health & beauty,4,29,tablet,353
87.99,22,PayPal,toys & games,2,18,tablet,188
95.11,10,debit card,electronics,2,27,tablet,223
334.56,14,credit card,clothing,3,32,desktop,219
137.45,1,bank transfer,electronics,3,43,desktop,54
184.05,20,PayPal,health & beauty,3,46,tablet,30
112.53,16,debit card,clothing,2,46,mobile,313
29.43,9,credit card,toys & games,4,35,tablet,27
547.4,13,bank transfer,toys & games,4,23,desktop,32
34.86,7,debit card,electronics,1,42,mobile,86
197.55,3,bank transfer,toys & games,5,11,tablet,1
194.61,8,credit card,electronics,3,34,tablet,163
59.34,6,credit card,clothing,4,26,desktop,105
120.05,8,PayPal,toys & games,5,12,desktop,7
87.02,1,debit card,home & garden,4,29,mobile,314
687.61,21,bank transfer,electronics,3,14,tablet,243
11.81,18,credit card,electronics,1,38,tablet,81
83.63,6,PayPal,electronics,2,33,tablet,208
233.09,20,debit card,clothing,4,35,tablet,106
143.14,4,debit card,home & garden,2,62,desktop,168
38.07,16,credit card,health & beauty,3,16,mobile,56
82.21,11,bank transfer,health & beauty,3,32,mobile,92
294.69,6,credit card,health & beauty,5,30,desktop,152
82.24,3,bank transfer,health & beauty,5,14,mobile,362
138.38,15,debit card,health & beauty,5,45,desktop,82
94.12,15,debit card,health & beauty,4,44,desktop,16
51.6,22,bank transfer,clothing,4,27,desktop,284
294.93,16,credit card,clothing,5,15,tablet,153
65.31,10,PayPal,toys & games,4,24,desktop,275
12.03,6,debit card,electronics,3,33,mobile,7
67.11,12,credit card,electronics,4,42,desktop,138
94.3,8,credit card,electronics,2,50,desktop,365
219.78,2,credit card,health & beauty,4,27,tablet,165
38.24,7,bank transfer,toys & games,3,37,tablet,168
204.65,23,debit card,electronics,3,40,mobile,61
24.31,5,debit card,electronics,4,49,mobile,132
175.23,16,debit card,toys & games,4,37,mobile,5
34.96,16,bank transfer,toys & games,1,22,mobile,359
11.29,15,bank transfer,electronics,1,32,mobile,228
34.14,3,credit card,electronics,4,18,mobile,193
398.04,17,bank transfer,electronics,5,45,tablet,291
36.06,5,bank transfer,clothing,4,38,tablet,90
129.07,1,debit card,home & garden,5,28,tablet,63
258.99,5,bank transfer,electronics,2,27,desktop,277
118.77,6,bank transfer,electronics,1,24,mobile,258
121.42,22,credit card,health & beauty,3,31,tablet,114
147.96,18,bank transfer,electronics,1,33,mobile,275
252.52,2,credit card,clothing,5,35,mobile,41
19.86,1,credit card,home & garden,2,33,mobile,94
12.83,3,bank transfer,electronics,4,48,desktop,285
192.29,2,PayPal,electronics,1,31,desktop,29
380.42,3,bank transfer,electronics,5,26,desktop,206
266.78,10,debit card,health & beauty,5,32,desktop,11
20.42,8,debit card,clothing,1,47,desktop,52
19.27,4,bank transfer,toys & games,5,35,mobile,124
40.14,3,debit card,clothing,3,32,mobile,361
285.45,22,credit card,toys & games,5,44,tablet,173
73.14,8,PayPal,toys & games,2,41,mobile,205
60.98,7,bank transfer,electronics,4,26,desktop,272
185.23,3,debit card,electronics,5,31,desktop,332
83.86,1,debit card,health & beauty,4,36,mobile,275
72.64,16,credit card,clothing,3,30,tablet,97
113.65,10,credit card,electronics,2,19,desktop,99
58.48,0,credit card,clothing,1,42,tablet,78
139.77,16,PayPal,home & garden,3,51,desktop,38
51.13,16,credit card,electronics,3,38,mobile,92
15.97,1,bank transfer,clothing,5,33,mobile,86
74.85,16,credit card,electronics,1,31,tablet,307
37.99,13,credit card,clothing,2,39,tablet,60
91.57,5,bank transfer,toys & games,3,18,mobile,299
15.6,16,credit card,toys & games,1,34,desktop,285
324.21,8,debit card,electronics,3,15,mobile,80
261.33,23,bank transfer,toys & games,5,18,mobile,115
68.43,9,bank transfer,health & beauty,3,25,desktop,257
93.31,2,bank transfer,clothing,2,36,desktop,199
171.33,23,debit card,toys & games,3,45,mobile,315
60.84,12,PayPal,electronics,5,22,tablet,113
303.61,4,credit card,home & garden,4,51,mobile,318
25.59,0,debit card,clothing,2,51,tablet,284
64.39,3,credit card,electronics,3,9,tablet,30
43.99,10,bank transfer,clothing,5,39,mobile,278
107.56,1,debit card,electronics,2,28,mobile,211
15.2,22,debit card,electronics,1,40,desktop,68
268.55,7,debit card,clothing,5,50,tablet,295
132.18,7,PayPal,electronics,1,29,desktop,28
50.5,6,bank transfer,toys & games,1,51,mobile,26
27.5,15,credit card,home & garden,1,27,desktop,186
197.23,19,debit card,health & beauty,5,29,desktop,143
569.79,9,bank transfer,toys & games,4,14,tablet,164
73.01,13,bank transfer,health & beauty,2,39,desktop,222
144.89,8,credit card,health & beauty,5,37,desktop,112
96.54,8,PayPal,health & beauty,4,49,mobile,277
359.2,7,bank transfer,toys & games,2,27,tablet,318
43.89,15,credit card,toys & games,1,21,mobile,359
301.34,12,bank transfer,home & garden,4,41,desktop,139
22.27,13,PayPal,health & beauty,1,27,desktop,54
403.01,1,debit card,electronics,3,33,mobile,139
174.92,23,debit card,toys & games,3,35,tablet,277
173.4,9,PayPal,electronics,3,28,desktop,151
27.84,12,debit card,electronics,5,46,mobile,293
28.23,14,credit card,electronics,4,33,mobile,323
42.47,8,debit card,electronics,5,35,desktop,300
86.77,10,credit card,clothing,5,28,tablet,300
38.57,4,debit card,home & garden,3,44,desktop,339
233.8,18,debit card,health & beauty,5,43,tablet,181
76.35,3,PayPal,health & beauty,5,33,desktop,317
159.34,11,PayPal,home & garden,4,45,tablet,356
173.86,4,bank transfer,electronics,5,31,mobile,214
234.28,23,bank transfer,electronics,4,34,tablet,74
462.05,3,bank transfer,clothing,3,23,desktop,89
31.11,13,debit card,clothing,2,40,mobile,121
49.19,13,debit card,home & garden,3,43,mobile,83
149.54,22,PayPal,home & garden,2,28,desktop,19
126.12,12,credit card,health & beauty,4,41,tablet,228
157.65,18,debit card,clothing,3,31,tablet,296
100.02,21,bank transfer,home & garden,3,36,tablet,94
31.07,9,bank transfer,clothing,1,43,mobile,138
53.57,17,debit card,health & beauty,2,8,tablet,1
261.75,17,PayPal,health & beauty,5,38,tablet,322
122.36,15,debit card,electronics,2,29,mobile,142
31.33,16,bank transfer,electronics,4,14,mobile,335
14.34,1,bank transfer,toys & games,4,47,desktop,317
338.3,8,bank transfer,electronics,2,26,tablet,98
13.97,17,PayPal,clothing,2,34,tablet,153
206.28,20,credit card,electronics,4,29,desktop,280
92.19,15,PayPal,health & beauty,5,44,tablet,164
265.89,22,PayPal,home & garden,5,44,tablet,11
352.02,11,debit card,electronics,1,31,desktop,257
79.26,21,credit card,health & beauty,3,33,desktop,11
170.71,7,credit card,clothing,4,25,desktop,56
164.03,21,bank transfer,toys & games,3,18,desktop,164
12.91,2,PayPal,health & beauty,5,35,tablet,172
175.77,13,debit card,home & garden,3,39,mobile,359
50.38,3,debit card,toys & games,5,20,mobile,42
56.27,8,bank transfer,toys & games,2,46,desktop,348
76.76,0,credit card,electronics,3,35,desktop,72
93.72,5,bank transfer,clothing,3,34,mobile,236
188.05,1,bank transfer,electronics,3,47,tablet,240
78.05,7,PayPal,toys & games,3,30,tablet,309
310.14,11,bank transfer,clothing,5,59,mobile,356
32.7,14,PayPal,health & beauty,5,40,mobile,39
18.93,3,debit card,home & garden,5,40,tablet,137
233.66,22,PayPal,home & garden,4,43,desktop,119
61.96,3,PayPal,health & beauty,1,23,tablet,364
56.68,14,bank transfer,clothing,3,24,tablet,186
112.87,1,debit card,home & garden,4,39,tablet,58
332.02,15,credit card,toys & games,5,39,mobile,59
259.63,0,credit card,electronics,4,46,mobile,146
123.75,16,credit card,electronics,3,28,desktop,103
57.55,13,debit card,electronics,2,20,tablet,132
272.42,16,bank transfer,toys & games,4,13,mobile,71
120.92,1,debit card,health & beauty,5,44,desktop,7
69.61,11,debit card,home & garden,4,24,tablet,271
104.46,14,bank transfer,home & garden,5,48,desktop,18
205,1,debit card,health & beauty,4,38,mobile,255
28.22,3,credit card,home & garden,3,45,desktop,324
50.31,19,bank transfer,toys & games,5,25,tablet,248
29.32,23,PayPal,clothing,5,37,desktop,64
95.7,4,credit card,toys & games,4,36,desktop,342
24.38,22,bank transfer,electronics,3,42,tablet,107
57.34,9,bank transfer,electronics,1,27,desktop,98
114.54,3,bank transfer,home & garden,5,28,desktop,106
247.51,12,bank transfer,clothing,4,45,tablet,143
30.51,11,bank transfer,electronics,2,23,desktop,6
128.27,5,debit card,toys & games,2,31,tablet,315
103.2,9,debit card,toys & games,2,16,desktop,276
21.13,15,debit card,clothing,5,47,mobile,41
144.48,6,debit card,toys & games,5,43,mobile,43
65.9,12,debit card,toys & games,5,34,tablet,312
46.98,18,debit card,health & beauty,2,30,mobile,56
72.91,8,credit card,home & garden,1,50,desktop,36
173.88,9,credit card,toys & games,3,30,desktop,63
219.73,21,credit card,electronics,4,33,tablet,309
33.36,20,bank transfer,home & garden,1,45,desktop,108
34.85,19,credit card,electronics,2,43,desktop,80
69.4,3,PayPal,health & beauty,1,49,desktop,141
163.77,4,debit card,health & beauty,3,14,mobile,183
250.85,13,debit card,electronics,2,29,desktop,315
200.35,6,PayPal,toys & games,3,35,mobile,187
275.43,9,credit card,clothing,4,35,tablet,295
127.53,23,bank transfer,health & beauty,4,42,mobile,38
20.59,8,debit card,health & beauty,5,44,desktop,148
49.28,15,debit card,clothing,2,31,mobile,171
